clean_name,singer_id,technique,group,group_folder,song,wav_path,tg_path,has_tg,gt_lyrics,gt_lyrics_clean
EN-Tenor-1__mixed_falsetto__speech__Summertime_Sadness__0001,EN-Tenor-1,mixed_falsetto,speech,Paired_Speech_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Paired_Speech_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Paired_Speech_Group/0001.TextGrid,True,done my hair up real big beauty queen style high heels off i'm feeling alive,done my hair up real big beauty queen style high heels off im feeling alive
EN-Tenor-1__mixed_falsetto__speech__Summertime_Sadness__0000,EN-Tenor-1,mixed_falsetto,speech,Paired_Speech_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Paired_Speech_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Paired_Speech_Group/0000.TextGrid,True,i got my red dress on tonight dancing in the dark in the pale moonlight,i got my red dress on tonight dancing in the dark in the pale moonlight
EN-Tenor-1__mixed_falsetto__control__Summertime_Sadness__0004,EN-Tenor-1,mixed_falsetto,control,Control_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0004.TextGrid,True,kiss me hard before you go summertime sadness,kiss me hard before you go summertime sadness
EN-Tenor-1__mixed_falsetto__control__Summertime_Sadness__0005,EN-Tenor-1,mixed_falsetto,control,Control_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0005.TextGrid,True,i just wanted you to know that baby you're the best,i just wanted you to know that baby youre the best
EN-Tenor-1__mixed_falsetto__control__Summertime_Sadness__0007,EN-Tenor-1,mixed_falsetto,control,Control_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0007.TextGrid,True,got that summertime summertime sadness oh oh oh oh oh,got that summertime summertime sadness oh oh oh oh oh
EN-Tenor-1__mixed_falsetto__control__Summertime_Sadness__0006,EN-Tenor-1,mixed_falsetto,control,Control_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0006.TextGrid,True,i've got that summertime summertime sadness s s summertime summertime sadness,ive got that summertime summertime sadness s s summertime summertime sadness
EN-Tenor-1__mixed_falsetto__control__Summertime_Sadness__0002,EN-Tenor-1,mixed_falsetto,control,Control_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0002.TextGrid,True,oh my god i feel it in the air telephone wires above all sizzling like a snare honey i'm,oh my god i feel it in the air telephone wires above all sizzling like a snare honey im
EN-Tenor-1__mixed_falsetto__control__Summertime_Sadness__0003,EN-Tenor-1,mixed_falsetto,control,Control_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0003.TextGrid,True,on fire i feel it everywhere nothing scares me anymore,on fire i feel it everywhere nothing scares me anymore
EN-Tenor-1__mixed_falsetto__control__Summertime_Sadness__0001,EN-Tenor-1,mixed_falsetto,control,Control_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0001.TextGrid,True,done my hair up real big beauty queen style high heels off i'm feeling alive,done my hair up real big beauty queen style high heels off im feeling alive
EN-Tenor-1__mixed_falsetto__control__Summertime_Sadness__0000,EN-Tenor-1,mixed_falsetto,control,Control_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Control_Group/0000.TextGrid,True,i got my red dress on tonight dancing in the dark in the pale moonlight,i got my red dress on tonight dancing in the dark in the pale moonlight
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0004,EN-Tenor-1,mixed_falsetto,technique,Falsetto_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0004.TextGrid,True,kiss me hard before you go summertime sadness,kiss me hard before you go summertime sadness
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0005,EN-Tenor-1,mixed_falsetto,technique,Falsetto_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0005.TextGrid,True,i just wanted you to know that baby you're the best,i just wanted you to know that baby youre the best
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0007,EN-Tenor-1,mixed_falsetto,technique,Falsetto_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0007.TextGrid,True,got that summertime summertime sadness oh oh oh oh oh,got that summertime summertime sadness oh oh oh oh oh
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0006,EN-Tenor-1,mixed_falsetto,technique,Falsetto_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0006.TextGrid,True,i've got that summertime summertime sadness s s summertime summertime sadness,ive got that summertime summertime sadness s s summertime summertime sadness
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0002,EN-Tenor-1,mixed_falsetto,technique,Falsetto_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0002.TextGrid,True,oh my god i feel it in the air telephone wires above all sizzling like a snare honey i'm,oh my god i feel it in the air telephone wires above all sizzling like a snare honey im
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0003,EN-Tenor-1,mixed_falsetto,technique,Falsetto_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0003.TextGrid,True,on fire i feel it everywhere nothing scares me anymore,on fire i feel it everywhere nothing scares me anymore
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0001,EN-Tenor-1,mixed_falsetto,technique,Falsetto_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0001.TextGrid,True,done my hair up real big beauty queen style high heels off i'm feeling alive,done my hair up real big beauty queen style high heels off im feeling alive
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0000,EN-Tenor-1,mixed_falsetto,technique,Falsetto_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Falsetto_Group/0000.TextGrid,True,i got my red dress on tonight dancing in the dark in the pale moonlight,i got my red dress on tonight dancing in the dark in the pale moonlight
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0004,EN-Tenor-1,mixed_falsetto,technique,Mixed_Voice_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0004.TextGrid,True,kiss me hard before you go summertime sadness,kiss me hard before you go summertime sadness
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0005,EN-Tenor-1,mixed_falsetto,technique,Mixed_Voice_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0005.TextGrid,True,i just wanted you to know that baby you're the best,i just wanted you to know that baby youre the best
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0007,EN-Tenor-1,mixed_falsetto,technique,Mixed_Voice_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0007.TextGrid,True,got that summertime summertime sadness oh oh oh oh oh,got that summertime summertime sadness oh oh oh oh oh
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0006,EN-Tenor-1,mixed_falsetto,technique,Mixed_Voice_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0006.TextGrid,True,i've got that summertime summertime sadness s s summertime summertime sadness,ive got that summertime summertime sadness s s summertime summertime sadness
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0002,EN-Tenor-1,mixed_falsetto,technique,Mixed_Voice_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0002.TextGrid,True,oh my god i feel it in the air telephone wires above all sizzling like a snare honey i'm,oh my god i feel it in the air telephone wires above all sizzling like a snare honey im
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0003,EN-Tenor-1,mixed_falsetto,technique,Mixed_Voice_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0003.TextGrid,True,on fire i feel it everywhere nothing scares me anymore,on fire i feel it everywhere nothing scares me anymore
EN-Tenor-1__mixed_falsetto__technique__Summertime_Sadness__0001,EN-Tenor-1,mixed_falsetto,technique,Mixed_Voice_Group,Summertime Sadness,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Mixed_Voice_Group/0001.TextGrid,True,done my hair up real big beauty queen style high heels off i'm feeling alive,done my hair up real big beauty queen style high heels off im feeling alive
