phoneme,dur_ms,f0_mean,f0_std,f0_range,singer_id,technique,has_mix,has_falsetto,has_breathy,has_pharyngeal,has_vibrato,has_glissando
K,139.99999999999991,209.0688070742921,3.3805477300581135,8.164005849927946,EN-Alto-1,breathy,1,0,1,0,0,0
Y,60.00000000000006,242.92976047524448,5.248684689329383,14.078961004199385,EN-Alto-1,breathy,1,0,1,0,0,0
ER0,649.9999999999999,248.7000512731334,5.541184609680329,30.42347891446127,EN-Alto-1,breathy,1,0,1,0,0,0
AO1,600.0,195.79734803375473,13.97747777800252,37.30441034825236,EN-Alto-2,mixed_voice,0,1,0,0,0,0
R,50.00000000000004,214.16765101485143,0.9119363269517842,2.5468182663315986,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AY1,940.0,274.9757129858295,7.509826083216887,35.258910282481736,EN-Alto-2,mixed_voice,0,1,0,0,0,1
D,80.00000000000007,276.31870675228356,1.9767547812407877,5.853624576331981,EN-Alto-2,mixed_voice,0,1,0,0,0,0
R,30.00000000000003,298.60543506789867,0.5297426270874683,1.2583626300084916,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AH1,99.99999999999987,286.5073780774342,4.916844538385741,14.90809742158092,EN-Alto-2,mixed_voice,0,1,0,0,0,0
M,50.00000000000004,281.3603354673211,4.250975445375765,11.934095715350281,EN-Alto-2,mixed_voice,0,1,0,0,0,0
DH,80.00000000000007,254.33863888011422,6.735381940923349,18.859437037530455,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AH0,49.99999999999982,247.86683822686928,1.1192308449723187,3.016792754107371,EN-Alto-2,mixed_voice,0,1,0,0,0,0
L,90.0000000000003,247.9777569918341,1.1638357786294211,3.875071106700716,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AY1,900.9999999999998,283.3090672103032,22.658800644675036,67.29563115829853,EN-Alto-2,mixed_voice,0,1,0,0,0,1
<AP>,592.0000000000001,114.9008054947505,88.93293011576563,254.2219327391731,EN-Alto-2,mixed_voice,0,0,0,0,0,0
HH,200.00000000000017,269.23453976629224,6.580273921219624,17.012442333448405,EN-Alto-2,mixed_voice,0,1,0,0,0,0
EY1,99.99999999999964,283.5417303946108,3.1738903734998356,8.681105781014367,EN-Alto-2,mixed_voice,0,1,0,0,0,0
T,70.00000000000028,283.5634727524454,1.278524974111585,3.41640235291095,EN-Alto-2,mixed_voice,0,1,0,0,0,0
IH0,79.99999999999918,312.675565772382,2.391269645957239,7.186852251679966,EN-Alto-2,mixed_voice,0,1,0,0,0,0
T,160.00000000000014,311.12818628780593,2.3226459018435768,5.891371850208941,EN-Alto-2,mixed_voice,0,1,0,0,0,0
ER1,230.00000000000043,316.3395347578607,3.0393073122881162,14.113176537545485,EN-Alto-2,mixed_voice,0,1,0,0,0,0
N,49.99999999999982,310.53740800414187,4.819198913610757,12.224237548116605,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AH1,269.99999999999955,312.916956954971,2.727926752408202,14.403128692690643,EN-Alto-2,mixed_voice,0,1,0,0,0,0
P,150.00000000000034,302.0928954530535,12.114776570887193,28.15793361743158,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AW1,219.99999999999974,277.2092902250295,1.8944816579226096,6.083379660501976,EN-Alto-2,mixed_voice,0,1,0,0,0,0
T,40.000000000000036,285.7508731231332,8.26913261051222,20.910447294860433,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AH1,120.00000000000011,292.32131794721477,6.287882711643507,19.495733389931956,EN-Alto-2,mixed_voice,0,1,0,0,0,0
V,89.99999999999986,278.4362307616224,1.9774994001810644,6.33063661588119,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AH0,80.00000000000007,246.19225121036771,5.398075079514509,14.398095109635108,EN-Alto-2,mixed_voice,0,1,0,0,0,0
B,140.00000000000057,256.3706164276949,14.4314423374896,34.921747405436435,EN-Alto-2,mixed_voice,0,1,0,0,0,0
L,29.99999999999936,278.15131443398855,0.4282333902462555,0.9677651736979556,EN-Alto-2,mixed_voice,0,1,0,0,0,0
UW1,411.00000000000045,278.3787092399818,3.658440117223177,17.42784768304074,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AH2,149.99999999999946,288.23322662581177,6.458906938026408,19.617612891225406,EN-Alto-2,mixed_voice,0,1,0,0,0,0
N,30.00000000000025,270.4490705158608,3.4457391689055523,8.413347456956842,EN-Alto-2,mixed_voice,0,1,0,0,0,0
IH0,169.99999999999994,249.5312052513375,3.3118490813923924,13.492198638146363,EN-Alto-2,mixed_voice,0,1,0,0,0,0
N,49.99999999999982,246.20152573493093,1.422699823572786,3.9899129051692057,EN-Alto-2,mixed_voice,0,1,0,0,0,0
V,40.000000000000036,272.28064350290384,3.7887474706841062,8.779147773221666,EN-Alto-2,mixed_voice,0,1,0,0,0,1
AY1,169.99999999999994,274.2998672037831,4.740641628549908,17.887733011880925,EN-Alto-2,mixed_voice,0,1,0,0,0,0
T,30.00000000000025,252.55314567049768,1.6678767803448686,4.076609256213914,EN-Alto-2,mixed_voice,0,1,0,0,0,1
IH0,139.9999999999997,246.8272474722146,2.191333165535649,8.867417645727812,EN-Alto-2,mixed_voice,0,1,0,0,0,0
D,40.000000000000036,243.367454681461,4.631169472221431,10.14977441454593,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AH1,60.0000000000005,246.99788655911013,2.568525426196993,7.35474261618927,EN-Alto-2,mixed_voice,0,1,0,0,0,0
T,29.99999999999936,248.47706426866534,2.423494794155747,5.834730229579407,EN-Alto-2,mixed_voice,0,1,0,0,0,0
AY1,410.0000000000001,247.20577351332796,2.3104073248040207,13.222628048709026,EN-Alto-2,mixed_voice,0,1,0,0,0,0
EY1,70.0,153.46362574143888,1.962166799112784,5.2877453306093685,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
V,182.0,145.90284617961947,3.067878443643693,12.771771465628746,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AA1,320.0,152.49022532143096,1.4131125345174802,6.354109079429662,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
L,49.999999999999936,151.49622331683403,2.706877976814695,7.1359757120673635,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
B,80.00000000000007,149.57329570576013,8.623858468649463,20.84543130569051,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH1,250.0,169.51821815648663,1.1767058997490654,5.328810293858226,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,70.00000000000006,170.66986300661958,1.6174892193498587,4.838339889609074,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
EH1,409.99999999999994,175.2214120685086,5.0349175572468665,13.61132870068559,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
D,50.00000000000004,173.44898426346884,3.5834752300716697,10.746412705519901,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
B,50.00000000000004,189.10650641928095,5.413923357790011,14.133557106351248,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH0,159.99999999999991,197.9818768463443,2.7713223015874706,11.135808371285691,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
F,130.0000000000001,191.72832648601727,3.069730922147944,9.064574723791509,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AO1,540.0,212.8411859060813,10.174041035055298,33.37332148279418,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
R,100.00000000000009,222.6630399158326,2.323527916746063,6.301487531190105,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
Y,159.9999999999997,202.5127888473137,11.429565166251484,30.73639927064525,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
UW1,120.00000000000011,193.45462429678585,1.1447068279109547,3.430064341643998,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,129.9999999999999,175.63226620183684,13.35198156146977,34.104001488010425,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
OW1,554.0000000000002,141.38847232683037,9.196534878680866,29.823886425233837,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
OW1,169.99999999999994,128.1857958408413,12.197145966991066,39.437052839225686,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
W,89.99999999999986,113.4339949242747,2.5409245445399087,7.5774556077296324,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AY1,480.00000000000045,202.17024567973942,26.810016493758784,122.90573755685651,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
D,89.99999999999986,169.5952086674474,6.973919238539878,19.473102358780267,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
OW1,219.99999999999974,166.907008493857,2.7258040648317428,9.856916890279251,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,30.00000000000025,167.65786489001223,0.1462421044714496,0.3260403484236747,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
W,89.99999999999986,169.22864981050913,2.1017004487047863,5.488848561228053,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IY1,1410.0000000000002,198.29041371310944,9.822069954686203,33.91366999927186,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
AH0,30.0,266.0437266362134,0.4084180286704013,0.9035124288260477,EN-Alto-1,breathy,1,0,1,0,0,0
EY1,520.0,288.2305296313849,19.659603214855014,53.20349038239158,EN-Alto-1,breathy,1,0,1,0,0,0
N,100.00000000000009,287.6769002673992,1.8629968608513792,6.80722901378283,EN-Alto-1,breathy,1,0,1,0,0,0
SH,139.99999999999991,285.5982100893362,3.2182961012942193,9.531007632657463,EN-Alto-1,breathy,1,0,1,0,0,0
AH0,240.0000000000001,272.3373704647147,4.20188074777686,13.015263917297546,EN-Alto-1,breathy,1,0,1,0,0,0
N,30.00000000000003,272.93407802798066,0.4297937311398799,1.03013986522501,EN-Alto-1,breathy,1,0,1,0,0,0
T,39.999999999999815,268.02737823251414,2.283478789831181,5.586774423091811,EN-Alto-1,breathy,1,0,1,0,0,0
AO1,389.9999999999999,258.02043214106163,6.280221348771152,17.268141763427707,EN-Alto-1,breathy,1,0,1,0,0,0
R,160.00000000000014,264.54432151983485,0.4152347444146468,1.5353948469829106,EN-Alto-1,breathy,1,0,1,0,0,0
IY0,269.9999999999998,261.0709002837028,3.9072033538524558,15.366043357207758,EN-Alto-1,breathy,1,0,1,0,0,0
Z,171.00000000000026,235.25975080168791,4.756923957321057,13.697247456111825,EN-Alto-1,breathy,1,0,1,0,0,0
UW1,390.0000000000001,235.0828066941868,1.5038679333671388,5.216495033946643,EN-Alto-1,breathy,1,0,1,0,0,0
R,149.99999999999991,240.23618597313646,1.2242135125642968,4.09021379260119,EN-Alto-1,breathy,1,0,1,0,0,0
IY1,319.99999999999983,258.67889306001547,10.070893973673634,28.2297211871811,EN-Alto-1,breathy,1,0,1,0,0,0
K,180.00000000000017,255.5796141392112,24.927939333794484,67.05257784142879,EN-Alto-1,breathy,1,0,1,0,0,0
AA2,29.999999999999805,197.2277999320105,1.9047872900571219,4.665111494000058,EN-Alto-1,breathy,1,0,1,0,0,0
L,380.00000000000034,191.47626377487023,5.021136111188933,31.510884749667042,EN-Alto-1,breathy,1,0,1,0,0,0
IY1,370.0000000000001,256.41831970760376,11.571731134224866,32.74447168320131,EN-Alto-1,breathy,1,0,1,0,0,0
W,89.99999999999986,263.6040667557059,1.158563613611584,3.8295740017373987,EN-Alto-1,breathy,1,0,1,0,0,0
AH1,140.00000000000057,263.0374549082746,1.3360445092912046,5.5480724719258205,EN-Alto-1,breathy,1,0,1,0,0,0
Z,99.99999999999964,263.39263599994746,2.7100794581716676,9.167991962903045,EN-Alto-1,breathy,1,0,1,0,0,0
DH,59.99999999999961,267.2864685182063,1.1278059258431445,2.561194801495617,EN-Alto-1,breathy,1,0,1,0,0,0
AH0,180.0000000000006,253.71996743929594,10.121365218556534,33.27268200522113,EN-Alto-1,breathy,1,0,1,0,0,0
F,69.9999999999994,250.32846217835598,6.316390868097234,15.956893442015314,EN-Alto-1,breathy,1,0,1,0,0,0
EH1,350.0000000000005,257.9348882731729,4.8919942100196545,13.567383828940251,EN-Alto-1,breathy,1,0,1,0,0,0
R,209.99999999999997,262.67042559857293,0.7145836176853919,3.1448449439174624,EN-Alto-1,breathy,1,0,1,0,0,0
IH0,240.00000000000023,254.7859044869807,7.61696612242194,29.387215250712643,EN-Alto-1,breathy,1,0,1,0,0,0
AH1,389.99999999999966,233.41898177180636,2.1420705031834233,7.809130256722426,EN-Alto-1,breathy,1,0,1,0,0,0
V,90.00000000000074,227.2009713970845,2.2483824755677912,6.701098176869664,EN-Alto-1,breathy,1,0,1,0,0,0
EH1,370.0000000000001,252.64014850224163,7.692726480005712,23.043813848584108,EN-Alto-1,breathy,1,0,1,0,0,0
M,50.00000000000071,263.1178855450371,1.564051759435681,4.277123570839876,EN-Alto-1,breathy,1,0,1,0,0,0
AA1,509.9999999999998,260.5401374517358,2.589247493735426,9.519269215721181,EN-Alto-1,breathy,1,0,1,0,0,0
L,229.99999999999955,255.1640078690093,5.200358473980902,16.4105921446764,EN-Alto-1,breathy,1,0,1,0,0,0
AY1,420.0,368.2311422546177,5.717566828775353,23.30700354633774,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
M,130.00000000000006,337.55774779599585,27.480156017445896,72.45688425606102,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH0,139.99999999999991,306.0899874283535,4.6185483869759985,12.8570635416757,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,70.00000000000006,294.81123756802873,1.5708528685722933,5.334704239267751,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
DH,40.000000000000036,297.05214933704394,4.141412683495462,10.142437770757624,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,159.99999999999991,309.46159734567766,3.355028491697241,10.990745341445802,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
R,110.0000000000001,256.9303988305854,22.270784764762652,55.5922511781269,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
UW1,319.99999999999983,284.55102104249556,4.488814235889457,16.548142177104467,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
M,72.00000000000006,270.6016353852389,4.488113873238337,14.060586164318806,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH0,169.99999999999994,243.60372673926327,6.786000841639707,20.812686503845924,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
T,90.00000000000009,245.93122333996698,6.762722965476162,16.171655316180903,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,80.00000000000007,255.54640130431858,2.60958610191749,7.946185128939959,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
T,169.99999999999994,264.26171687395833,34.56434203006793,115.95150589117753,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH1,109.99999999999987,365.9917105492212,2.8547965241434556,7.699280388667319,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
P,110.00000000000031,360.70290794612583,5.268729996865974,18.990479293393378,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH0,149.99999999999991,377.4387325953243,3.0817441694847276,11.117532859197524,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
K,100.00000000000009,338.01899682270533,46.079949933998236,110.324689159998,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,129.9999999999999,272.99734065291835,5.043895866202903,16.90091080514219,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
L,250.0,297.00758638571483,18.286542103834996,44.047270538215514,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
UW1,89.99999999999986,282.9325148196672,7.64249254340825,24.371515328096564,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
D,140.0000000000001,276.21946082978263,23.21365805931178,51.69535392844574,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
EY2,379.9999999999999,292.63576913362186,13.293827777652076,40.24297000805507,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,100.00000000000009,273.97975752148756,5.697807143189864,18.686734551771394,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AY1,319.99999999999983,282.683570199681,1.760026660717541,7.90372463197599,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,150.00000000000034,283.49098507673324,1.737697823797508,6.537323463130463,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
M,120.00000000000011,275.9531892079339,1.154428412332624,4.140000670327765,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
L,99.99999999999964,291.48425772494016,6.7930429272558435,19.321835062987248,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH1,120.00000000000011,323.9877252999992,20.439179475490395,51.29373502861637,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
S,89.99999999999986,347.25018203573177,14.291709242863522,42.59820856902712,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,70.00000000000028,386.6188456270338,2.985789868483067,9.005559022483794,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,30.00000000000025,380.08883546637884,0.8031786752822395,1.9039774903828288,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH0,29.99999999999936,381.50217595534923,1.1566148977474249,2.5923121440204113,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
NG,73.0000000000004,367.1793612815326,8.022085401793461,21.289251591992638,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
UW1,190.0000000000004,307.94926335147437,6.384655367210966,22.54254695051918,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
DH,49.99999999999982,308.4897937990125,4.188322740898876,9.684462194934497,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,89.99999999999986,316.6384748007214,2.6465587527745433,7.76560794379435,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
K,150.00000000000034,301.9135139325039,23.453917300992945,50.744758686917635,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AY1,169.99999999999994,273.0780644098239,2.184843816828182,6.540615356242768,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
N,40.000000000000036,273.79396137509536,1.9414351980708013,5.341959326634253,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
D,40.000000000000036,280.44041003441225,1.002932335786245,2.5107033442077977,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,49.99999999999982,278.9566721520937,1.5288681295246542,3.960659072258693,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
V,29.99999999999936,276.9630762586399,0.965790227671009,2.343464822077067,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
M,130.0000000000008,287.0060600624555,6.913264130820706,22.47952333946182,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
Y,89.99999999999986,322.5233875200758,9.51374637198731,30.990101714668356,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
UW1,109.99999999999943,354.7619818531738,5.7340410849376875,18.11291858235137,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IH0,120.00000000000011,371.9317064713153,4.917419783653912,15.930056211323063,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
SH,129.9999999999999,349.58287906109535,32.58317831087021,78.39949223480522,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
IY1,330.00000000000006,304.59473064400527,8.368883885781289,27.3300520601353,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
D,109.99999999999943,247.69089722204748,12.952429196564111,33.65192020612696,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH1,200.00000000000017,270.1440641840777,3.8144278380966234,12.229651343369596,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
Z,60.0000000000005,266.69604294968514,1.0946940111757915,2.6504658975409825,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AH0,399.9999999999995,290.46760528870266,14.900182844596193,41.04610119120713,EN-Tenor-1,pharyngeal,0,0,0,1,0,1
N,40.000000000000036,292.43776287146966,4.178981687117564,11.220226376922199,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
L,40.000000000000036,278.0688007422899,2.960452708009865,7.8251617606759964,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
AY1,440.0000000000004,278.09093216226626,2.399216099905557,9.626295540732542,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
K,81.99999999999896,278.11229816094374,2.3646255241006187,5.897562508850456,EN-Tenor-1,pharyngeal,0,0,0,1,0,0
EY1,30.0,402.67770786168995,2.001323864008369,4.266585064235869,EN-Alto-1,pharyngeal,0,0,0,1,0,0
L,30.0,397.51588959591726,3.7875129467070665,9.244941249418844,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AE1,580.0000000000001,411.8888122134122,19.706641031132943,52.2281919933219,EN-Alto-1,pharyngeal,0,0,0,1,0,1
Z,130.0,399.01489460080126,19.94139203354896,60.355577231024085,EN-Alto-1,pharyngeal,0,0,0,1,0,0
OW1,29.999999999999915,446.97679942581436,0.030866691285051404,0.07557693102558005,EN-Alto-1,pharyngeal,0,0,0,1,0,0
L,30.00000000000003,444.6558521411309,1.0366048069674567,2.536087227427572,EN-Alto-1,pharyngeal,0,0,0,1,0,0
D,181.00000000000006,438.80619335815555,1.3409347110546395,5.031443363617484,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AE1,359.0,469.04839306802666,22.47612570084399,64.91066339177212,EN-Alto-1,pharyngeal,0,0,0,1,0,0
Z,119.99999999999989,490.96020829247874,1.9743845036030707,6.261426724396927,EN-Alto-1,pharyngeal,0,0,0,1,0,0
T,110.0000000000001,295.89392581650327,5.673583262117975,15.346946947816662,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AY1,769.9999999999998,345.6956165568348,4.8421253253677445,22.670491013871015,EN-Alto-1,pharyngeal,0,0,0,1,0,0
M,150.00000000000034,348.4147298451561,3.8811265057934614,11.790898701014044,EN-Alto-1,pharyngeal,0,0,0,1,0,0
<SP>,330.00000000000006,369.323669674865,18.769047128253522,54.48775975651955,EN-Alto-1,pharyngeal,0,0,0,0,0,0
AO1,369.99999999999966,344.4165226731274,6.820376079581923,23.357824457208665,EN-Alto-1,pharyngeal,0,0,0,1,0,0
NG,151.00000000000026,338.82139286324724,10.636312429680622,28.225234917031344,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AE1,149.99999999999991,326.0691831016679,0.692606708113553,2.5753572617785494,EN-Alto-1,pharyngeal,0,0,0,1,0,0
Z,149.99999999999991,332.9054135056477,9.003838651867488,29.019892429005438,EN-Alto-1,pharyngeal,0,0,0,1,0,0
OW1,319.99999999999983,345.46549426637614,5.729028437075666,18.4675733722421,EN-Alto-1,pharyngeal,0,0,0,1,0,0
L,30.00000000000025,340.6397802465953,0.882970833379674,2.0491497477052576,EN-Alto-1,pharyngeal,0,0,0,1,0,0
D,30.00000000000025,344.3299766357381,3.357002858410156,7.994228286977432,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AE1,330.00000000000006,417.0012309468942,30.188088008981833,89.96578456158312,EN-Alto-1,pharyngeal,0,0,0,1,0,0
Z,179.99999999999972,411.54436893522774,49.37294326723868,155.25943223990288,EN-Alto-1,pharyngeal,0,0,0,1,0,0
R,80.00000000000007,273.5049903501299,6.090981444721444,16.732648403760493,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AY1,820.0000000000002,288.92589166437904,5.066319869301003,21.986387567674967,EN-Alto-1,pharyngeal,0,0,0,1,0,0
M,109.99999999999943,300.1598125058377,2.475741371862387,8.296618024448662,EN-Alto-1,pharyngeal,0,0,0,1,0,0
B,50.00000000000071,397.0082588516919,1.8544749880004723,4.4967655835394,EN-Alto-1,pharyngeal,0,0,0,1,0,0
Y,139.9999999999997,420.6691188137915,16.51931903275775,50.03436515344441,EN-Alto-1,pharyngeal,0,0,0,1,0,0
UW1,440.0000000000004,459.82817781003104,15.204823316704458,43.94769573572296,EN-Alto-1,pharyngeal,0,0,0,1,0,1
T,29.99999999999936,469.79002416868843,1.3518537444759573,3.290229439490247,EN-Alto-1,pharyngeal,0,0,0,1,0,0
IY0,601.0,427.82802245988154,36.205558840946246,87.8192035134008,EN-Alto-1,pharyngeal,0,0,0,1,0,1
DH,30.00000000000025,397.0065631825308,1.867523139673883,4.5598846537615145,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AH0,1059.9999999999995,394.50903777024484,35.575489832661766,100.53637446840366,EN-Alto-1,pharyngeal,0,0,0,1,0,1
B,30.000000000001137,358.2760361725027,1.960356126056016,4.6852105847747225,EN-Alto-1,pharyngeal,0,0,0,1,0,0
IY1,1500.0,354.6431907879508,4.3842279467194984,29.74291348246959,EN-Alto-1,pharyngeal,0,0,0,1,0,0
S,139.9999999999988,350.6029486012088,2.7828515260904143,7.732643676789564,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AY1,200.0,195.39764417997986,2.359780983011104,6.780486115184971,EN-Tenor-1,mixed_voice,1,0,0,0,0,0
